request_id,url,payload,classification,probability,label
87cbf791,http://localhost:8080/tienda1/publico/caracteristicas.jsp,modo=entrar&login=ursala&pwd=plu1bagin%E1%21ceo&remember=off&B1=Entrar,safe,0.025039023929293032,0
496b659d,http://localhost:8080/tienda1/publico/caracteristicas.jsp,modo=entrar&login=smithdea&pwd=lucembu%24rgu%E9s&remember=off&B1=Entrar,safe,0.025150204780481293,0
496b659d,http://localhost:8080/tienda1/publico/caracteristicas.jsp,modo=entrar&login=smithdea&pwd=lucembu%24rgu%E9s&remember=off&B1=Entrar,safe,0.025150204780481293,0
0dd91d55,http://localhost:8080/tienda1/publico/caracteristicas.jsp,modo=entrar&login=leanne&pwd=%24embrutecimiento&remember=off&B1=Entrar,safe,0.024948060031856564,0
98dfcff9,http://localhost:8080/tienda1/miembros/fotos.jsp,modo=registro&login=eva&password=animador%21a&nombre=Alonso&apellidos=Chanes+Galvan&email=congregation%40saludyfitness.pm&dni=08109487D&direccion=C%2F+Era+Val+D%27aran+S%2FN%2C+7%3FE&ciudad=Benabarre&cp=43440&provincia=Salamanca&ntc=3685717385941815&B1=Registrar,safe,0.08116979237205041,0
27bd9ecf,http://localhost:8080/tienda1/publico/caracteristicas.jsp,modo=entrar&login=clarette&pwd=78102d84%21am1nte&remember=off&B1=Entrar,safe,0.02506371694033667,0
a3553ec4,http://localhost:8080/tienda1/publico/vaciar.jsp,modo=registro&login=ezri&password=mo%21ralidad&nombre=Isaciar&apellidos=Foixenc+Illanes&email=renan1%40fichajes.nom.sd&dni=75730563G&direccion=C%2F+Echegaray+S%2FN%2C+&ciudad=Chueca&cp=23628&provincia=Alicante&ntc=0106099240126772&B1=Registrar,safe,0.07175569495563217,0
31c94d9c,http://localhost:8080/tienda1/miembros/fotos.jsp,modo=registro&login=ilya&password=papali%24no&nombre=Nedar&apellidos=Casasnova+Vadal%E1&email=klee8%40farma-job.fj&dni=86090489V&direccion=C%2F+Zilbetiko+Monasterioaren%2C+S%2FN%2C+&ciudad=Pont+de+Bar%2C+El&cp=17467&provincia=Huesca&ntc=7110252413473830&B1=Registrar,safe,0.08186864188229333,0
3a2659de,http://localhost:8080/tienda1/miembros/fotos.jsp,modo=registro&login=irissou&password=ceg.ama&nombre=No%E9&apellidos=Esp%EDndola+Pavajeau&email=heal%40quadernideilgarda.gob&dni=19187311K&direccion=Hartzenbusch+98+&ciudad=Sagunto%2FSagunt&cp=45314&provincia=Baleares+%28Illes%29&ntc=8622247853302054&B1=Registrar,safe,0.07994639456830296,0
891ca8fb,http://localhost:8080/tienda1/miembros/fotos.jsp,modo=registro&login=janeva&password=dEsCONSolaR&nombre=L%E1zaro&apellidos=Guillem+Paip%F3&email=hinwood-laretei%40addl.es&dni=54180440F&direccion=Infante+Juan+Manuel+S%2FN+5%3FA&ciudad=Canfranc&cp=26323&provincia=Baleares+%28Illes%29&ntc=9738066615220073&B1=Registrar,safe,0.08228779576949323,0
a0ec380a,http://localhost:8080/tienda1/miembros/fotos.jsp,modo=registro&login=dre&password=caballillo&nombre=Tabar%E9&apellidos=Agra+Leuco&email=santini_baretto%40zarahealth.bm&dni=48714518N&direccion=C%2F+Encajeras%2C+40+4%3FF&ciudad=Sant+Mateu+de+Bages&cp=50615&provincia=Baleares+%28Illes%29&ntc=3720111017724174&B1=Registrar,safe,0.08369743361992511,0
47f4594e,http://localhost:8080/tienda1/publico/anadir.jsp,modo=registro&login=dre&password=caballillo&nombre=Tabar%E9&apellidos=Agra+Leuco&email=santini_baretto%40zarahealth.bm&dni=48714518N&direccion=C%2F+Encajeras%2C+40+4%3FF&ciudad=Sant+Mateu+de+Bages&cp=50615&provincia=Baleares+%28Illes%29&ntc=3720111017724174&B1=Registrar,safe,0.08369743361992511,0
cd67d902,http://localhost:8080/tienda1/miembros/fotos.jsp,modo=registro&login=yount&password=74s0n2a3&nombre=Aser&apellidos=Milara+Kirkpatrick&email=gault-lovett%40lunch.com.ga&dni=20976629P&direccion=Av.+Don+Juan+De+Borbon%2C+S%2FN+&ciudad=Monegrillo&cp=09239&provincia=Baleares+%28Illes%29&ntc=7322226923121778&B1=Registrar,safe,0.08220121839732092,0
5038ccf1,http://localhost:8080/tienda1/miembros/fotos.jsp,modo=registro&login=vish&password=b44TiSTE%24rio&nombre=Malen&apellidos=Langellotti&email=lenihan.asanachinda%40hojainformativas.cf&dni=12269719R&direccion=C%2F+Estornino+S%2FN%2C+9F&ciudad=Portillo+de+Toledo&cp=40176&provincia=Toledo&ntc=6596687598913643&B1=Registrar,safe,0.08266903957478369,0
8dcbc67f,http://localhost:8080/tienda1/miembros/fotos.jsp,modo=registro&login=tyler&password=Sa%3FBalErO&nombre=Didier&apellidos=Medel+Pujolriu&email=scely_prono%40tobarisch.de&dni=63375335P&direccion=C%2F+Leopoldo+Alas+%22clarin%22+4%2C+6%3FB&ciudad=Sant+Lloren%E7+de+la+Muga&cp=46712&provincia=Palencia&ntc=1693717556836495&B1=Registrar,safe,0.08861473151854071,0
0ca0e881,http://localhost:8080/tienda1/publico/vaciar.jsp,modo=registro&login=hache6&password=cotu3a&nombre=Gwendoline&apellidos=Rueda+Canuda&email=michalopoulos8%40aprendeaestudiar.vn&dni=47222830N&direccion=C%2F+Josep+Ametller+i+Vi%F1as%2C+93%2C+&ciudad=Albero+Bajo&cp=50227&provincia=Baleares+%28Illes%29&ntc=5292453383315406&B1=Registrar,safe,0.0900908523122464,0
ca908184,http://localhost:8080/tienda1/publico/vaciar.jsp,modo=registro&login=bisad&password=c9r1ne75&nombre=Gaetano&apellidos=Cuellar+Reino&email=iwasaki%40chaqueta.com.asia&dni=36839675T&direccion=Praza+Francisco+Fernandez+Del+Riego%2C+131+&ciudad=Puente+la+Reina%2FGares&cp=25330&provincia=Baleares+%28Illes%29&ntc=0455475530257708&B1=Registrar,safe,0.09312696346737763,0
b52670cc,http://localhost:8080/tienda1/publico/vaciar.jsp,modo=registro&login=kale&password=ab1orbencia&nombre=Noris&apellidos=Urkiaga&email=darcy%40google-movil.dz&dni=62145911A&direccion=C%2F+19+S%2FN%2C+9E&ciudad=Barrachina&cp=46145&provincia=Guip%FAzcoa&ntc=5070501276663711&B1=Registrar,safe,0.06663825251383507,0
3fdb2428,http://localhost:8080/tienda1/miembros/fotos.jsp,modo=registro&login=fickes&password=indiligencia&nombre=Victorico&apellidos=Novalbos+Illarraga&email=gottschlich_candy%40piaceredelivery.pk&dni=76156835V&direccion=C%2F+Ramos+Carrion%2C+S%2FN+2%3FH&ciudad=Campo+de+Mirra%2FCamp+de+Mirra%2C+el&cp=17467&provincia=Madrid&ntc=7774409448573763&B1=Registrar,safe,0.09973755638493403,0
55dace60,http://localhost:8080/tienda1/miembros/fotos.jsp,modo=registro&login=poseidon6&password=pasote&nombre=Braian&apellidos=Porro&email=kristl%40voragolive.vn&dni=20061667D&direccion=C%2F+Torre+De+Romo+S%2FN+1F&ciudad=Gines&cp=21700&provincia=Alicante&ntc=1819477389412406&B1=Registrar,safe,0.06580253439696222,0
737e6078,http://localhost:8080/tienda1/publico/vaciar.jsp,modo=registro&login=florez&password=con10e4t2&nombre=Clovis&apellidos=Agote+Lledos&email=lemin%4011horas.mz&dni=84740483L&direccion=C%2F+San+Cristobal%2C+S%2FN+&ciudad=Machac%F3n&cp=20159&provincia=Le%F3n&ntc=3053383097473695&B1=Registrar,safe,0.06862033587683897,0
36121f9d,http://localhost:8080/tienda1/publico/vaciar.jsp,modo=registro&login=blount&password=sugeSto&nombre=Raian&apellidos=Suau&email=germain%40elcorteitaliano.cat&dni=78977050H&direccion=C%2F+De+La+Sabina%2C+S%2FN+8%3FB&ciudad=Betelu&cp=24224&provincia=Zamora&ntc=4761547357229973&B1=Registrar,safe,0.06858435524790948,0
351d9033,http://localhost:8080/tienda1/miembros/fotos.jsp,modo=registro&login=roi&password=coclea%21ria&nombre=Hasan&apellidos=Montmany&email=hundley%40evelin.com.pf&dni=79024359Q&direccion=C%2F+Elvas+112%2C+13-A&ciudad=Mart%EDn+de+Yeltes&cp=42113&provincia=Le%F3n&ntc=8787472125390389&B1=Registrar,safe,0.06941466665464106,0
75ce4f96,http://localhost:8080/tienda1/miembros/fotos.jsp,modo=registro&login=cecile&password=hervidor&nombre=Ideimar&apellidos=Selles+Tanari&email=dac%40eonon.com.cy&dni=98058748L&direccion=C%2F+Alcazalquivir+S%2FN+&ciudad=Galbarros&cp=37718&provincia=Zaragoza&ntc=3153195738365975&B1=Registrar,safe,0.0681210065397399,0
30b18a66,http://localhost:8080/tienda1/publico/vaciar.jsp,modo=registro&login=pisani&password=carson&nombre=Mae&apellidos=Llambric+Acebron&email=sterland%40zingtonos.vg&dni=15819331T&direccion=C%2F+Irmans+Carro+S%2FN%2C+&ciudad=Go%F1i&cp=46529&provincia=Guadalajara&ntc=6162508820566713&B1=Registrar,safe,0.06978048668727453,0
d6df2719,http://localhost:8080/tienda1/miembros/fotos.jsp,modo=registro&login=manda&password=preordinar&nombre=Agenor&apellidos=Escal%E9&email=shade%40bwds.name&dni=18178277C&direccion=C%2F+Venecia%2C+S%2FN%2C+&ciudad=Santa+Cruz+del+Comercio&cp=46317&provincia=Navarra&ntc=2492431748084200&B1=Registrar,safe,0.07103218788111729,0
25dd0233,http://localhost:8080/tienda1/publico/vaciar.jsp,modo=registro&login=natver&password=apoderado&nombre=Bienvenido&apellidos=Tonche+Mej%EDa&email=yepes%40enla.mg&dni=57955652E&direccion=C%2F+Montealegre+S%2FN%2C+9-B&ciudad=Realejos%2C+Los&cp=19192&provincia=%C1vila&ntc=1193655475933803&B1=Registrar,safe,0.07272232360331835,0
62324edc,http://localhost:8080/tienda1/publico/vaciar.jsp,modo=registro&login=bora&password=%217OnS6Je6aM4N2e&nombre=Samar&apellidos=Parra&email=peluffo1%40psicoencuentronline.va&dni=83475055M&direccion=C%2F+Borja+137+8%3FC&ciudad=Benisuera&cp=05458&provincia=C%E1ceres&ntc=1819477389412406&B1=Registrar,safe,0.07140897182500652,0
c74c9d5c,http://localhost:8080/tienda1/miembros/fotos.jsp,modo=registro&login=albea&password=04Ng3Na&nombre=Ideimar&apellidos=Penido+Maym%27o&email=ashida%40gaudio.my&dni=94409893E&direccion=C%2F+San+Ildefonso+106+10%3FH&ciudad=Campoo+de+Yuso&cp=09107&provincia=Madrid&ntc=6425495308772628&B1=Registrar,safe,0.07096524133719292,0
b837f8d2,http://localhost:8080/tienda1/publico/vaciar.jsp,modo=registro&login=elane&password=agraviamiento&nombre=Canaan&apellidos=Al%EDs+Pinart&email=nowack%40softwaresaas.bm&dni=45253141C&direccion=C%2F+Buenos+Aires+S%2FN+6%3FB&ciudad=Mieres&cp=15008&provincia=Almer%EDa&ntc=7410007052744340&B1=Registrar,safe,0.07268860463710163,0
80c9c80b,http://localhost:8080/tienda1/publico/vaciar.jsp,modo=registro&login=hoehn&password=6ESTIla%24tORiO&nombre=Mahonri&apellidos=Cunat+Amenta&email=roco%40forohh.ge&dni=69346006V&direccion=Plaza+Luis+Pombo%2C+S%2FN+9%3FG&ciudad=Baix+Pallars&cp=43761&provincia=Lleida&ntc=9176775896982100&B1=Registrar,safe,0.07223777724145845,0
41bf3773,http://localhost:8080/tienda1/publico/vaciar.jsp,modo=registro&login=erda5&password=moriego&nombre=Iago&apellidos=Claros+Lafragueta&email=moore%40hotelesymas.ar&dni=12001090N&direccion=C%2F+La+Haya%2C+109+13-D&ciudad=Corbera+d%27Ebre&cp=10260&provincia=Badajoz&ntc=3006162765919932&B1=Registrar,safe,0.07137628697056071,0
772b7e38,http://localhost:8080/tienda1/publico/vaciar.jsp,modo=registro&login=staggs&password=Gorr%D3%21N&nombre=Alidia&apellidos=Orbegoso&email=damia%40elgrancolisionadordehadrones.es&dni=59560161M&direccion=Cruz+Nueva%2C+S%2FN+5-C&ciudad=Litago&cp=22320&provincia=Huelva&ntc=2678503703599908&B1=Registrar,safe,0.07265584958829018,0
a63ee76f,http://localhost:8080/tienda1/miembros/fotos.jsp,modo=registro&login=brewton&password=tr2cad4&nombre=Stahel&apellidos=Soule+Terraza&email=pusit%40marketingmunicipal.ro&dni=52218392C&direccion=C%2F+Los+Granados+S%2FN+13-A&ciudad=Aduna&cp=03814&provincia=Teruel&ntc=9758111869432578&B1=Registrar,safe,0.07093320346935862,0
31019ec3,http://localhost:8080/tienda1/publico/vaciar.jsp,modo=registro&login=wernher&password=e%2457ct918Ena&nombre=Zulaica&apellidos=Menchaca&email=lemoine5%40informatica2009.zr&dni=97531792Q&direccion=C%2F+Florida+162+1-F&ciudad=Terrateig&cp=22001&provincia=Alicante&ntc=8264568534946529&B1=Registrar,safe,0.07134452989196159,0
49b20703,http://localhost:8080/tienda1/miembros/fotos.jsp,modo=registro&login=pomeroy5&password=C5fRA98&nombre=Bonifacio&apellidos=Iranzo&email=wyle%40designworld.us&dni=88356550A&direccion=C%2F+Ca+N%27alzina%2C+80%2C+6-B&ciudad=Requena+de+Campos&cp=45110&provincia=Granada&ntc=8995996565558024&B1=Registrar,safe,0.07307637955436531,0
c9ba35d0,http://localhost:8080/tienda1/publico/vaciar.jsp,modo=registro&login=shoemake&password=r%E13i8a83nt1&nombre=HuayraRuna&apellidos=Masip&email=bernay3%40la-sexta-f1.mm&dni=19552581M&direccion=C%2F+Iglesia%2C+S%2FN+11%3FF&ciudad=Benalm%E1dena&cp=05357&provincia=Salamanca&ntc=3274173205988985&B1=Registrar,safe,0.07484688064943892,0
2e909264,http://localhost:8080/tienda1/publico/vaciar.jsp,modo=registro&login=doris&password=pu6ue97&nombre=Wanda&apellidos=Bergad%E0+Faix%F3&email=sibirskaia%40euskalcasino.es&dni=72367579B&direccion=C%2F+Lope+De+Rueda+S%2FN%2C+9-F&ciudad=Alc%F3ntar&cp=34259&provincia=Segovia&ntc=1721278325772936&B1=Registrar,safe,0.07484688064943892,0
31019ec3,http://localhost:8080/tienda1/publico/vaciar.jsp,modo=registro&login=wernher&password=e%2457ct918Ena&nombre=Zulaica&apellidos=Menchaca&email=lemoine5%40informatica2009.zr&dni=97531792Q&direccion=C%2F+Florida+162+1-F&ciudad=Terrateig&cp=22001&provincia=Alicante&ntc=8264568534946529&B1=Registrar,safe,0.07134452989196159,0
fdaf1068,http://localhost:8080/tienda1/publico/anadir.jsp,modo=registro&login=pomeroy5&password=C5fRA98&nombre=Bonifacio&apellidos=Iranzo&email=wyle%40designworld.us&dni=88356550A&direccion=C%2F+Ca+N%27alzina%2C+80%2C+6-B&ciudad=Requena+de+Campos&cp=45110&provincia=Granada&ntc=8995996565558024&B1=Registrar,safe,0.07307637955436531,0
1774ed3c,http://localhost:8080/tienda1/miembros/fotos.jsp,modo=registro&login=rosche7&password=ber269U31a&nombre=Veneranda&apellidos=Ibero+Saborit&email=taneda%40ajuntamentdebcn20.be&dni=27415264T&direccion=C%2F+1+Sur+S%2FN+12%3FG&ciudad=Millana&cp=44366&provincia=Navarra&ntc=3796618492569421&B1=Registrar,safe,0.07262401767532196,0
a2fae458,http://localhost:8080/tienda1/miembros/fotos.jsp,modo=registro&login=kaluzny3&password=506cA&nombre=Herodes&apellidos=Buitrago+Pontigo&email=chistiakov%40zytechwind.ke&dni=87811832V&direccion=C%2F+De+Pedro+Vidal+S%2FN%2C+11D&ciudad=A%F1ana&cp=18300&provincia=Huelva&ntc=7024918540973284&B1=Registrar,safe,0.0734993757211674,0
a63a75cc,http://localhost:8080/tienda1/miembros/fotos.jsp,modo=registro&login=bolly&password=pintarrajar&nombre=Gontr%E1n&apellidos=Tanquia+Jepus&email=mccollon%40irmedia.ca&dni=38507707A&direccion=C%2F+Costa+i+Llobera+83+&ciudad=Corbera+d%27Ebre&cp=18339&provincia=Madrid&ntc=3820743619643877&B1=Registrar,safe,0.07262401767532196,0
f76448e2,http://localhost:8080/tienda1/publico/vaciar.jsp,modo=registro&login=consalve&password=c406l2n5&nombre=Fabrizio&apellidos=Masferr%E9+Massan%E9s&email=kunneke%40storagecraft.nz&dni=89740217J&direccion=C%2F+Gravina%2C+S%2FN+&ciudad=Ig%FAzquiza&cp=17867&provincia=Alicante&ntc=6453670410602968&B1=Registrar,safe,0.07527929289142514,0
2c3a59f1,http://localhost:8080/tienda1/publico/anadir.jsp,modo=registro&login=rosche7&password=ber269U31a&nombre=Veneranda&apellidos=Ibero+Saborit&email=taneda%40ajuntamentdebcn20.be&dni=27415264T&direccion=C%2F+1+Sur+S%2FN+12%3FG&ciudad=Millana&cp=44366&provincia=Navarra&ntc=3796618492569421&B1=Registrar,safe,0.07262401767532196,0
a5f4b9c1,http://localhost:8080/tienda1/miembros/fotos.jsp,modo=registro&login=silvie&password=metac%E9ntrico&nombre=Tel%E9sfora&apellidos=Pao+Villalobos&email=soldati%40legami.so&dni=96399738E&direccion=C%2F+Padre+Francisco+S%2FN%2C+&ciudad=Alfafara&cp=29380&provincia=La+Rioja&ntc=1246947052735749&B1=Registrar,safe,0.0748146191214693,0
7c6a6ec3,http://localhost:8080/tienda1/miembros/fotos.jsp,modo=registro&login=ichizen&password=liMaco&nombre=Salom%E9&apellidos=Slaibe+Hipolit&email=ekezian-wohlfeiler%40cirugiaalbeiteria.lv&dni=86168713H&direccion=C%2F+L%27+Or%2C+125+&ciudad=Benifl%E1&cp=23710&provincia=Burgos&ntc=4844031303966042&B1=Registrar,safe,0.0752473059989386,0
a2801642,http://localhost:8080/tienda1/miembros/fotos.jsp,modo=registro&login=combee&password=6A0j19o&nombre=Arnaldo&apellidos=Ayca+Mol%E9s&email=nelson%40coreserv.cf&dni=79277536D&direccion=Travesia+Del+Mercado%2C+S%2FN%2C+&ciudad=L%F3nguida%2FLongida&cp=25723&provincia=Alicante&ntc=1606552249491882&B1=Registrar,safe,0.07615168686753812,0
2eb43f85,http://localhost:8080/tienda1/publico/vaciar.jsp,modo=registro&login=sadeghi&password=r4a8e3a&nombre=Luj%E1n&apellidos=Gelde+Pajares&email=dante%40opticaweb.mobi&dni=51804577K&direccion=C%2F+Alfonso+De+Armas+Ayala+S%2FN%2C+&ciudad=Barbalos&cp=22200&provincia=Alicante&ntc=2781714156257998&B1=Registrar,safe,0.07435280118815865,0
020a1d6c,http://localhost:8080/tienda1/miembros/fotos.jsp,modo=registro&login=gunderso&password=a089ar&nombre=Neisy&apellidos=O%27Kinghtons+Camarena&email=roldan%40intelethernet.gl&dni=98850097F&direccion=C%2F+Moncayo%2C+36%2C+10-D&ciudad=Bisaurri&cp=48450&provincia=Tarragona&ntc=0288508062311799&B1=Registrar,safe,0.07435280118815865,0
1ae99b28,http://localhost:8080/tienda1/publico/vaciar.jsp,modo=registro&login=maryrose&password=1342i3&nombre=Cris%F3logo&apellidos=Santidrian+Rexach&email=raush.runyon%40discoteatre.fk&dni=11615910J&direccion=C%2F+Reval+S%2FN%2C+13-H&ciudad=Pe%F1afiel&cp=47639&provincia=C%E1ceres&ntc=4514955608621300&B1=Registrar,safe,0.07659168608711238,0
355250a7,http://localhost:8080/tienda1/miembros/fotos.jsp,modo=registro&login=stanleig&password=valvuLAr&nombre=Samanta&apellidos=Comalada&email=sicotte%40sevach.yu&dni=47901295T&direccion=C%2F+La+Magdalena+187%2C+&ciudad=Castell-Platja+d%27Aro&cp=46837&provincia=Guadalajara&ntc=6716283137486863&B1=Registrar,safe,0.07389381881505937,0
41018f05,http://localhost:8080/tienda1/publico/vaciar.jsp,modo=registro&login=roobbie&password=c2nve3e213a&nombre=Ilva&apellidos=Ramallo+Cabarcos&email=betts%40beltoan.com.my&dni=98946031P&direccion=D%27+Horta%2C+S%2FN+&ciudad=Villanueva+de+San+Carlos&cp=37609&provincia=Ja%E9n&ntc=4358738088308536&B1=Registrar,safe,0.07478324792536664,0
66c4c93c,http://localhost:8080/tienda1/publico/vaciar.jsp,modo=registro&login=yolanthe&password=c%F3nico&nombre=Johsin&apellidos=Borque+Clua&email=gourtchenko%40cirujanaplastica.nl&dni=88003603Z&direccion=C%2F+Hinojo+130+4%3FC&ciudad=Ribera+d%27Ondara&cp=42218&provincia=Cuenca&ntc=0213218776616277&B1=Registrar,safe,0.07478324792536664,0
f21e780e,http://localhost:8080/tienda1/publico/vaciar.jsp,modo=registro&login=vajentic&password=firm%E1n&nombre=Senen&apellidos=Sampedro&email=buttons%40creacionwebs.tm&dni=62123000T&direccion=C%2F+Nuestra+Se%F1ora+De+La+Merced+S%2FN+&ciudad=Nalec&cp=05591&provincia=Guadalajara&ntc=1539157605114970&B1=Registrar,safe,0.07521619581048346,0
32f2feea,http://localhost:8080/tienda1/publico/vaciar.jsp,modo=registro&login=granfiel&password=4e7cr0b37&nombre=Camel%EDn&apellidos=Correa+Cachopo&email=maria-terzon%40lingotes.com.org&dni=96305711L&direccion=C%2F+Pu%F1onrostro+S%2FN%2C+&ciudad=Molv%EDzar&cp=31270&provincia=Madrid&ntc=9573180494481896&B1=Registrar,safe,0.07703423197327174,0
d1aa8fad,http://localhost:8080/tienda1/publico/vaciar.jsp,modo=registro&login=rossanes&password=elefa_n7ina&nombre=Emil&apellidos=Jaraba+Villa&email=henry%40sms24h.tr&dni=79274775P&direccion=C%2F+Ciudad+De+Sueca+S%2FN%2C+&ciudad=Alameda+de+Gard%F3n%2C+La&cp=47418&provincia=Burgos&ntc=4535499067699743&B1=Registrar,safe,0.07612023355034962,0
78e05e55,http://localhost:8080/tienda1/publico/vaciar.jsp,modo=registro&login=darnall&password=ambiental&nombre=Yanil&apellidos=Areces+Casallac&email=kellogg%40viajesinternacionales.ne&dni=52943030C&direccion=C%2F+Paterna%2C+S%2FN%2C+11H&ciudad=Aracena&cp=22212&provincia=Badajoz&ntc=1013839255415195&B1=Registrar,safe,0.07565165372185818,0
d3d3b4ca,http://localhost:8080/tienda1/publico/vaciar.jsp,modo=registro&login=dinaband&password=7ans286&nombre=Getulio&apellidos=Autonell&email=villagomez%40nutrimama.uy&dni=99019422Y&direccion=C%2F+Duquesa+De+Castrejon+S%2FN+12G&ciudad=Romanones&cp=13600&provincia=Barcelona&ntc=1051962151250020&B1=Registrar,safe,0.07386363563275383,0
7ad3d8e1,http://localhost:8080/tienda1/publico/vaciar.jsp,modo=registro&login=andras&password=grit57era&nombre=Yasm&apellidos=Andara+Francino&email=tabuyo-cardille%40multaspendientes.bf&dni=96622444L&direccion=C%2F+Badaia+10+10-H&ciudad=Elche%2FElx&cp=47173&provincia=C%E1ceres&ntc=9886608978335494&B1=Registrar,safe,0.07475273076543568,0
